o_lon,o_lat,d_lon,d_lat,count,from_node,to_node
113.9612238,22.55277958,113.9784822,22.54687092,6,231,265
114.1338852,22.55688848,114.1136231,22.54241739,6,584,519
114.1338852,22.55688848,114.1218944,22.54724533,6,584,545
114.1318637,22.56197601,114.1329896,22.5844014,6,576,580
114.1334875,22.57130371,114.1245005,22.57227306,6,582,554
113.9103595,22.53126836,113.8978105,22.51075808,6,52,29
113.9103595,22.53126836,113.9194863,22.53051904,6,52,79
113.9103595,22.53126836,113.944896,22.54622325,6,52,181
114.0827083,22.571862,114.0787465,22.54317312,6,454,446
113.9103595,22.53126836,113.9199821,22.53534908,6,52,82
113.9623654,22.56991978,113.983442,22.5604799,6,236,271
113.9404917,22.55274673,113.940616,22.54616779,6,160,162
114.0630944,22.53166919,114.0597198,22.52591345,6,425,413
114.1227587,22.57932726,114.1182376,22.56567127,6,549,537
114.1080704,22.57251255,114.1251654,22.55918041,6,511,559
114.1024728,22.57205807,114.0542063,22.56496011,6,496,388
113.950014,22.57141464,113.9505875,22.535838,6,208,209
114.0202182,22.53203739,114.0374545,22.52361807,6,310,334
114.0202182,22.53203739,113.9194863,22.53051904,6,310,79
113.9621778,22.53376133,113.9451564,22.53255125,6,233,186
114.0719313,22.54306587,114.0140182,22.53785655,6,433,301
113.9124902,22.51975214,114.0374545,22.52361807,6,59,334
113.9580431,22.59633988,113.9691219,22.61983592,6,222,248
113.9102541,22.53969,113.9633477,22.54208418,6,51,239
114.1136231,22.54241739,114.0814207,22.5582393,6,519,448
114.161494,22.56428444,114.1439608,22.55553852,6,607,600
114.0582889,22.51959561,114.0609908,22.52112392,6,409,415
114.0582889,22.51959561,114.0374545,22.52361807,6,409,334
114.1587738,22.60910626,114.1251654,22.55918041,6,604,559
114.0509944,22.51818853,113.9452663,22.52433567,6,373,189
114.0509944,22.51818853,114.0630192,22.53554504,6,373,424
114.1644832,22.5627503,114.1338852,22.55688848,6,611,584
114.1644832,22.5627503,114.1153265,22.5588081,6,611,527
113.9407019,22.5414765,113.9344095,22.55532607,6,165,142
114.1248217,22.56213733,114.1063186,22.54472798,6,557,505
114.0719313,22.54306587,114.0057869,22.53644522,6,433,290
113.9660741,22.55949119,113.9633477,22.54208418,6,243,239
113.9035937,22.51661875,113.9272427,22.50789593,6,36,106
113.9243675,22.50269741,113.920108,22.4932819,6,95,85
113.9691219,22.61983592,113.9404917,22.55274673,6,248,160
113.9340732,22.6281765,113.950014,22.57141464,6,138,208
113.9035937,22.51661875,113.9359217,22.5218824,6,36,147
113.9490902,22.54189692,113.9450315,22.53934678,6,200,184
114.1296949,22.54420083,114.1136231,22.54241739,6,569,519
113.915445,22.51041213,113.917027,22.49858939,6,66,69
114.1318637,22.56197601,114.1373842,22.58057276,6,576,591
113.9406558,22.54287695,113.9491413,22.54326376,6,164,202
114.1809616,22.55777371,114.1644832,22.5627503,6,620,611
114.1709476,22.56284762,114.1338632,22.54921672,6,617,583
113.9528965,22.55975497,113.9490902,22.54189692,6,214,200
113.9633477,22.54208418,114.0509944,22.51818853,6,239,373
114.1248217,22.56213733,114.1326839,22.57969837,6,557,578
113.915445,22.51041213,113.9236399,22.5078368,6,66,94
114.1251654,22.55918041,114.1326839,22.57969837,6,559,578
114.0609908,22.52112392,114.1063186,22.54472798,6,415,505
113.9316803,22.51881464,113.9276676,22.51793513,6,126,109
114.0289969,22.52073647,114.0486119,22.51236018,6,316,368
114.1242389,22.59195711,114.1301103,22.58432145,6,553,570
114.1242389,22.59195711,114.1242389,22.59195711,6,553,553
114.0336279,22.56089891,114.0439385,22.55674539,6,323,349
114.1574717,22.56102782,114.1251654,22.55918041,6,603,559
114.1063186,22.54472798,114.1259306,22.54791806,6,505,562
114.0761843,22.54538884,114.0866394,22.54073668,6,441,458
114.0202182,22.53203739,114.0866394,22.54073668,6,310,458
113.9328302,22.52460435,113.9155517,22.54329581,6,129,67
113.9328302,22.52460435,113.9404917,22.55274673,6,129,160
114.0450666,22.52787192,114.0479111,22.53737134,6,359,364
114.0450666,22.52787192,114.03538,22.56783125,6,359,328
114.1251654,22.55918041,114.0912449,22.5433847,6,559,473
113.9199821,22.53534908,113.9491413,22.54326376,6,82,202
113.9136576,22.53117958,113.915445,22.51041213,6,61,66
113.9136576,22.53117958,113.9084227,22.51486106,6,61,43
113.9103595,22.53126836,113.917027,22.49858939,6,52,69
114.0186349,22.53863086,114.0357464,22.54152815,6,307,329
114.0761879,22.54011496,114.0788224,22.54031566,6,442,447
113.9186832,22.52710131,113.9291628,22.55972334,6,75,119
114.0582889,22.51959561,114.0630192,22.53554504,6,409,424
114.1242389,22.59195711,114.1245005,22.57227306,6,553,554
113.9777961,22.54098647,113.9866281,22.5362684,6,263,274
114.0629734,22.53761185,114.1107498,22.54543716,6,423,513
114.058129,22.53753671,114.0597198,22.52591345,6,406,413
113.9199821,22.53534908,113.9940013,22.52729009,6,82,281
113.915445,22.51041213,113.9362441,22.50801811,6,66,148
114.0720233,22.53866647,114.0761843,22.54538884,6,434,441
113.9660741,22.55949119,113.9449508,22.54305787,6,243,182
114.0418832,22.52115999,113.9328302,22.52460435,6,345,129
114.112869,22.58470988,114.03538,22.56783125,6,518,328
114.112869,22.58470988,114.1245005,22.57227306,6,518,554
114.112869,22.58470988,114.1080704,22.57251255,6,518,511
113.9495975,22.58366033,113.9249895,22.58449172,6,204,99
114.0374545,22.52361807,114.0582889,22.51959561,6,334,409
114.112869,22.58470988,114.1067977,22.57464603,6,518,507
113.949855,22.58679623,113.953809,22.55115046,6,206,216
113.949855,22.58679623,113.9819452,22.55259242,6,206,268
113.9124902,22.51975214,114.0202182,22.53203739,6,59,310
113.9147516,22.5389128,113.9124902,22.51975214,6,65,59
113.9147516,22.5389128,113.9406558,22.54287695,6,65,164
113.9147516,22.5389128,113.9491413,22.54326376,6,65,202
113.9191224,22.55927405,113.9288842,22.57155658,6,78,116
114.1574123,22.56421051,114.1350728,22.55860698,6,602,587
114.0866394,22.54073668,114.1063186,22.54472798,6,458,505
114.1182376,22.56567127,114.1178114,22.57094116,6,537,534
113.9173127,22.52114707,113.9362441,22.50801811,6,71,148
114.0374545,22.52361807,113.9940013,22.52729009,6,334,281
113.9832957,22.58805165,113.977941,22.58713395,6,270,264
114.1198918,22.59134494,114.1142416,22.53596639,6,540,523
114.0418832,22.52115999,114.0630944,22.53166919,6,345,425
113.9124902,22.51975214,113.9084227,22.51486106,6,59,43
113.9528965,22.55975497,114.0140182,22.53785655,6,214,301
114.0912449,22.5433847,114.0628846,22.54292352,6,473,422
113.983442,22.5604799,113.9660741,22.55949119,6,271,243
113.9633477,22.54208418,113.9612238,22.55277958,6,239,231
113.9864364,22.53867967,113.9612238,22.55277958,6,273,231
113.9221011,22.51789094,113.9186832,22.52710131,6,89,75
114.1390015,22.56438986,114.1338852,22.55688848,6,595,584
114.0361459,22.56279243,114.112869,22.58470988,6,331,518
114.0761879,22.54011496,114.0787465,22.54317312,6,442,446
114.107525,22.56679353,114.1250329,22.57004496,6,508,558
114.107525,22.56679353,114.112869,22.58470988,6,508,518
113.9199821,22.53534908,113.9157571,22.4999147,6,82,68
114.0387789,22.56579731,114.0357464,22.54152815,6,338,329
114.0387789,22.56579731,114.0443347,22.54724229,6,338,352
113.9143134,22.53554164,113.9190799,22.54314415,6,63,77
114.036681,22.56561549,114.0442669,22.55065279,6,333,351
114.0486119,22.51236018,114.0486119,22.51236018,6,368,368
113.915445,22.51041213,113.9122306,22.49072078,6,66,58
113.9147516,22.5389128,113.9206722,22.51237556,6,65,87
113.9713587,22.53910036,114.0234096,22.53944781,6,253,312
114.0515339,22.52579823,114.0597198,22.52591345,6,382,413
113.918416,22.56216735,113.9223777,22.54298115,6,73,90
114.0234096,22.53944781,114.1063186,22.54472798,6,312,505
114.0866394,22.54073668,114.0720233,22.53866647,6,458,434
113.9155517,22.54329581,113.9633477,22.54208418,6,67,239
114.0419012,22.51290975,114.0597198,22.52591345,6,346,413
114.0761879,22.54011496,114.0840486,22.55165797,6,442,456
114.1251654,22.55918041,114.161494,22.56428444,6,559,607
113.9406558,22.54287695,113.9157571,22.4999147,6,164,68
113.9183624,22.5556891,113.9270312,22.53547206,6,72,103
113.9183624,22.5556891,113.940616,22.54616779,6,72,162
114.0140182,22.53785655,113.9406558,22.54287695,6,301,164
114.0374545,22.52361807,114.0787465,22.54317312,6,334,446
114.0374545,22.52361807,114.0219436,22.54493189,6,334,311
114.0418832,22.52115999,114.0374545,22.52361807,6,345,334
113.9713587,22.53910036,113.9528965,22.55975497,6,253,214
114.0952992,22.54142608,114.0788224,22.54031566,6,480,447
113.9633477,22.54208418,113.9623747,22.52810329,6,239,237
114.0818213,22.53734949,114.0787465,22.54317312,6,453,446
113.9465147,22.50809509,113.9713587,22.53910036,6,191,253
113.9609211,22.56327217,113.9606305,22.58492456,6,230,228
114.1644087,22.56680131,114.1574717,22.56102782,6,609,603
114.1644087,22.56680131,114.169401,22.56966622,6,609,614
114.091302,22.54149743,114.1063186,22.54472798,6,474,505
114.1136231,22.54241739,114.1066741,22.54129214,6,519,506
114.107525,22.56679353,114.0439385,22.55674539,6,508,349
114.1644087,22.56680131,114.1258552,22.55279111,6,609,560
114.094491,22.56825073,114.0760991,22.54909526,6,476,439
114.1350728,22.55860698,114.1338852,22.55688848,6,587,584
113.9465147,22.50809509,113.9450315,22.53934678,6,191,184
114.1167791,22.54823711,114.1136231,22.54241739,6,530,519
114.1171806,22.54648425,114.1142416,22.53596639,6,532,523
114.1171806,22.54648425,114.1172394,22.55115992,6,532,533
114.1644087,22.56680131,114.1251654,22.55918041,6,609,559
113.9143134,22.53554164,113.940445,22.55527886,6,63,159
113.9609211,22.56327217,113.9404917,22.55274673,6,230,160
113.9188483,22.50788642,113.9270312,22.53547206,6,76,103
113.9406558,22.54287695,113.9328302,22.52460435,6,164,129
113.9449508,22.54305787,113.9206722,22.51237556,6,182,87
114.1439608,22.55553852,114.1251654,22.55918041,6,600,559
113.9190799,22.54314415,113.9188483,22.50788642,6,77,76
113.9190799,22.54314415,113.9124902,22.51975214,6,77,59
114.1251654,22.55918041,114.1167791,22.54823711,6,559,530
114.0910003,22.55842617,114.1153265,22.5588081,6,467,527
114.0720233,22.53866647,114.0866394,22.54073668,6,434,458
114.0720233,22.53866647,114.0787465,22.54317312,6,434,446
114.0580771,22.53958062,114.0579772,22.54558884,6,405,403
114.1644087,22.56680131,114.1338852,22.55688848,6,609,584
114.0234096,22.53944781,114.0787465,22.54317312,6,312,446
114.1066741,22.54129214,114.1136873,22.54066321,6,506,520
114.0994799,22.55192709,114.0840486,22.55165797,6,487,456
113.9184525,22.54919782,113.940445,22.55527886,6,74,159
114.1338632,22.54921672,114.1574123,22.56421051,6,583,602
114.1350728,22.55860698,114.1259306,22.54791806,6,587,562
114.1350728,22.55860698,114.1361313,22.54951279,6,587,590
114.0311165,22.52390555,113.9491413,22.54326376,6,318,202
114.0597198,22.52591345,113.9206722,22.51237556,6,413,87
114.0597198,22.52591345,114.0374545,22.52361807,6,413,334
114.1136231,22.54241739,114.1167791,22.54823711,6,519,530
114.1374593,22.56901485,114.0719313,22.54306587,6,592,433
114.1431392,22.55029515,114.1361313,22.54951279,6,599,590
113.940445,22.55527886,113.9480536,22.55580203,6,159,195
114.1153265,22.5588081,114.1136231,22.54241739,6,527,519
114.1153265,22.5588081,114.1171806,22.54648425,6,527,532
114.1153265,22.5588081,114.1075473,22.55868433,6,527,509
113.9155517,22.54329581,114.0057869,22.53644522,6,67,290
113.9155517,22.54329581,113.9713587,22.53910036,6,67,253
114.1338632,22.54921672,114.1258552,22.55279111,6,583,560
113.9143134,22.53554164,113.915445,22.51041213,6,63,66
114.1374593,22.56901485,114.1374593,22.56901485,6,592,592
114.112869,22.58470988,114.1439608,22.55553852,6,518,600
114.0040882,22.54712127,113.9449508,22.54305787,6,286,182
114.1259119,22.54950226,114.1260035,22.54510676,6,561,563
113.944896,22.54622325,113.9475068,22.530085,6,181,194
114.1259119,22.54950226,114.0910003,22.55842617,6,561,467
114.1361313,22.54951279,114.1259306,22.54791806,6,590,562
114.0432588,22.56759356,114.0787465,22.54317312,6,348,446
114.0432588,22.56759356,114.0585434,22.57114963,6,348,410
114.0057869,22.53644522,114.0336279,22.56089891,6,290,323
114.0629734,22.53761185,114.051626,22.51117383,6,423,383
114.0629734,22.53761185,114.041572,22.51137132,6,423,344
113.9199821,22.53534908,113.9452663,22.52433567,6,82,189
113.9199821,22.53534908,114.0535338,22.53150413,6,82,385
113.9199821,22.53534908,113.9155517,22.54329581,6,82,67
114.003149,22.53600659,113.9633477,22.54208418,6,283,239
114.1373842,22.58057276,114.1198918,22.59134494,6,591,540
114.1373842,22.58057276,114.1242389,22.59195711,6,591,553
113.9509113,22.57905941,113.9490902,22.54189692,6,211,200
113.9509113,22.57905941,113.9288842,22.57155658,6,211,116
114.1178114,22.57094116,114.1182376,22.56567127,6,534,537
114.1334875,22.57130371,114.0910003,22.55842617,6,582,467
114.1334875,22.57130371,114.1182376,22.56567127,6,582,537
114.0629734,22.53761185,114.0597198,22.52591345,6,423,413
114.0629734,22.53761185,114.0630192,22.53554504,6,423,424
113.9186832,22.52710131,114.0255833,22.53127556,6,75,315
114.0361396,22.53054743,114.0479111,22.53737134,6,330,364
113.9097299,22.52584499,113.8861314,22.49759444,6,47,15
114.024544,22.53522614,114.0219436,22.54493189,6,313,311
114.0422669,22.57062484,114.0579772,22.54558884,6,347,403
114.0617352,22.57114839,114.0627243,22.55141245,6,416,420
114.03538,22.56783125,114.0439385,22.55674539,6,328,349
114.03538,22.56783125,114.0488317,22.56730306,6,328,371
113.9270312,22.53547206,113.9243714,22.52956273,6,103,96
113.9097299,22.52584499,113.9143134,22.53554164,6,47,63
114.0326622,22.52622861,114.0410846,22.51480548,6,320,343
113.9494284,22.57980162,113.9147516,22.5389128,6,203,65
113.9494284,22.57980162,113.9490902,22.54189692,6,203,200
113.9494284,22.57980162,113.940616,22.54616779,6,203,162
114.0311165,22.52390555,114.0186349,22.53863086,6,318,307
114.121489,22.56909791,114.1016112,22.56474789,6,543,493
114.03538,22.56783125,114.0357464,22.54152815,6,328,329
113.9699323,22.56689046,113.9713587,22.53910036,6,251,253
113.9699323,22.56689046,113.9669246,22.56282048,6,251,247
114.1250329,22.57004496,114.1248217,22.56213733,6,558,557
113.9494284,22.57980162,113.9184525,22.54919782,6,203,74
113.9494284,22.57980162,113.9435401,22.57142374,6,203,179
113.9243714,22.52956273,113.9188483,22.50788642,6,96,76
114.1373842,22.58057276,114.1374593,22.56901485,6,591,592
114.1373842,22.58057276,114.1306051,22.57959022,6,591,572
114.1250329,22.57004496,114.1334875,22.57130371,6,558,582
114.1654621,22.57111773,114.1296142,22.54851405,6,612,567
113.9103842,22.5352138,113.9199821,22.53534908,6,53,82
114.0991397,22.5700848,114.1016112,22.56474789,6,481,493
114.0720939,22.53181124,114.1066741,22.54129214,6,436,506
114.0439385,22.55674539,114.0630944,22.53166919,6,349,425
114.0439385,22.55674539,114.0629734,22.53761185,6,349,423
114.0679631,22.54761059,114.0761521,22.54702107,6,429,440
114.0439385,22.55674539,114.0234096,22.53944781,6,349,312
114.0439385,22.55674539,114.1136231,22.54241739,6,349,519
114.0439385,22.55674539,114.0761843,22.54538884,6,349,441
113.9509113,22.57905941,113.9221011,22.51789094,6,211,89
114.0255833,22.53127556,114.1063186,22.54472798,6,315,505
114.1172394,22.55115992,114.1063186,22.54472798,6,533,505
113.8999643,22.54887227,113.9190799,22.54314415,6,31,77
114.1338632,22.54921672,114.0995471,22.54755506,6,583,488
114.1350728,22.55860698,114.1137426,22.54592857,6,587,521
114.1439608,22.55553852,114.1574123,22.56421051,6,600,602
114.1338632,22.54921672,114.0951991,22.54345208,6,583,479
113.9190799,22.54314415,113.9084227,22.51486106,6,77,43
113.9236399,22.5078368,113.9276676,22.51793513,6,94,109
114.1041413,22.55305184,114.1153265,22.5588081,6,502,527
114.1041413,22.55305184,114.1251654,22.55918041,6,502,559
114.1303047,22.55464135,114.1374593,22.56901485,6,571,592
114.1439608,22.55553852,114.161494,22.56428444,6,600,607
113.9612238,22.55277958,113.9491413,22.54326376,6,231,202
113.9823854,22.54846664,113.9914595,22.54374858,6,269,277
114.1172394,22.55115992,114.0374545,22.52361807,6,533,334
113.972388,22.55191047,113.9864364,22.53867967,6,254,273
113.8861314,22.49759444,113.8990034,22.48061579,6,15,30
113.8805827,22.48095217,113.9097932,22.48718601,6,9,49
113.8990034,22.48061579,113.9157571,22.4999147,6,30,68
114.0679115,22.55102094,114.0617352,22.57114839,6,428,416
113.8990034,22.48061579,113.8861314,22.49759444,6,30,15
114.107525,22.56679353,114.1248217,22.56213733,6,508,557
113.9202433,22.49228914,113.9188483,22.50788642,6,86,76
114.1654621,22.57111773,114.1153265,22.5588081,6,612,527
113.950014,22.57141464,113.9243714,22.52956273,6,208,96
113.9198758,22.50237441,113.9186832,22.52710131,6,81,75
114.1390015,22.56438986,114.1350728,22.55860698,6,595,587
113.8861314,22.49759444,113.9122306,22.49072078,6,15,58
114.1182376,22.56567127,114.1439608,22.55553852,6,537,600
113.8861314,22.49759444,113.9079636,22.48192555,6,15,42
113.9157571,22.4999147,113.917027,22.49858939,6,68,69
113.9157571,22.4999147,113.9188483,22.50788642,6,68,76
113.9200143,22.49659079,113.915445,22.51041213,6,84,66
113.928999,22.49801767,113.9085402,22.4799661,6,117,46
113.928999,22.49801767,113.9243675,22.50269741,6,117,95
114.1172394,22.55115992,114.1172394,22.55115992,6,533,533
113.9623654,22.56991978,113.950014,22.57141464,6,236,208
114.1374593,22.56901485,114.1041413,22.55305184,6,592,502
113.928999,22.49801767,113.9199821,22.53534908,6,117,82
114.0585434,22.57114963,114.0630192,22.53554504,6,410,424
114.0540968,22.57113804,114.0585434,22.57114963,6,386,410
114.1024728,22.57205807,114.1040792,22.55862876,6,496,501
114.0720729,22.53584401,114.077776,22.5402734,6,435,444
114.024544,22.53522614,114.0326622,22.52622861,6,313,320
114.0827083,22.571862,114.0542063,22.56496011,6,454,388
114.0827083,22.571862,114.094491,22.56825073,6,454,476
113.8842019,22.48371785,113.9079636,22.48192555,6,12,42
113.8842019,22.48371785,113.920108,22.4932819,6,12,85
113.9633477,22.54208418,113.9866281,22.5362684,6,239,274
114.1644832,22.5627503,114.0951991,22.54345208,6,611,479
113.9035937,22.51661875,113.9146524,22.52693923,6,36,64
113.8978105,22.51075808,113.9035937,22.51661875,6,29,36
113.8978105,22.51075808,113.9103595,22.53126836,6,29,52
114.1644832,22.5627503,114.0630944,22.53166919,6,611,425
113.9035937,22.51661875,113.917027,22.49858939,6,36,69
113.9188483,22.50788642,113.920108,22.4932819,6,76,85
113.9763421,22.55686165,114.094491,22.56825073,6,258,476
113.9633477,22.54208418,113.9509113,22.57905941,6,239,211
113.9206722,22.51237556,113.9362441,22.50801811,6,87,148
113.9449508,22.54305787,113.9336253,22.54256673,6,182,135
113.9491413,22.54326376,113.9243714,22.52956273,6,202,96
113.9491413,22.54326376,113.9449508,22.54305787,6,202,182
113.9491413,22.54326376,113.9155517,22.54329581,6,202,67
114.1644832,22.5627503,114.1614708,22.56263412,6,611,606
114.0398587,22.5495216,114.0234096,22.53944781,6,339,312
114.0398587,22.5495216,114.0095038,22.54774557,6,339,294
113.9157571,22.4999147,113.9270312,22.53547206,6,68,103
113.9198758,22.50237441,113.9079636,22.48192555,6,81,42
114.1338852,22.55688848,114.1318637,22.56197601,6,584,576
113.9280974,22.50287145,113.9316803,22.51881464,6,111,126
113.9328845,22.50312846,113.9280974,22.50287145,6,131,111
114.0625317,22.56248467,114.0357464,22.54152815,6,418,329
113.920108,22.4932819,113.8970859,22.47148422,6,85,28
113.920108,22.4932819,113.9085402,22.4799661,6,85,46
114.1628901,22.6060867,114.1380243,22.57118847,6,608,593
113.9035937,22.51661875,113.9221011,22.51789094,6,36,89
113.940616,22.54616779,113.9409258,22.53000389,6,162,171
113.940616,22.54616779,113.9606305,22.58492456,6,162,228
114.1049168,22.5492582,114.1066741,22.54129214,6,503,506
113.9813001,22.547133,113.9612238,22.55277958,6,267,231
114.1242389,22.59195711,114.112869,22.58470988,5,553,518
113.9200143,22.49659079,113.9102541,22.53969,5,84,51
113.928999,22.49801767,113.8842019,22.48371785,5,117,12
114.1024728,22.57205807,114.0761521,22.54702107,5,496,440
114.1024728,22.57205807,114.1230421,22.57672472,5,496,550
114.1374593,22.56901485,114.0997121,22.54023603,5,592,492
114.03538,22.56783125,114.0627243,22.55141245,5,328,420
114.0675738,22.56900047,114.0439385,22.55674539,5,426,349
114.1178114,22.57094116,114.1136231,22.54241739,5,534,519
113.891893,22.50419438,113.9097299,22.52584499,5,22,47
113.9465147,22.50809509,113.9276027,22.51295673,5,191,108
114.107525,22.56679353,114.0677747,22.5580683,5,508,427
113.9157571,22.4999147,113.9097932,22.48718601,5,68,49
114.1431392,22.55029515,114.1259306,22.54791806,5,599,562
113.9230888,22.54919179,113.9230888,22.54919179,5,92,92
114.036681,22.56561549,114.0487663,22.51081322,5,333,370
114.1258552,22.55279111,114.1017317,22.55859362,5,560,495
114.1258552,22.55279111,114.1178114,22.57094116,5,560,534
114.1258552,22.55279111,114.1329896,22.5844014,5,560,580
113.9230888,22.54919179,113.9328302,22.52460435,5,92,129
113.9230888,22.54919179,113.9243714,22.52956273,5,92,96
114.0994799,22.55192709,114.0719313,22.54306587,5,487,433
114.0510601,22.55123367,114.0579772,22.54558884,5,374,403
114.0361459,22.56279243,113.9666463,22.5575376,5,331,245
113.918416,22.56216735,113.9491413,22.54326376,5,73,202
113.918416,22.56216735,113.9432989,22.58356573,5,73,178
113.983442,22.5604799,113.949855,22.58679623,5,271,206
114.0625317,22.56248467,114.0627243,22.55141245,5,418,420
114.1574123,22.56421051,114.1167239,22.53952265,5,602,529
114.161494,22.56428444,114.1655481,22.56688872,5,607,613
114.0542878,22.56237068,114.1136231,22.54241739,5,389,519
114.0439385,22.55674539,114.0609908,22.52112392,5,349,415
113.9198758,22.50237441,113.9491413,22.54326376,5,81,202
113.9280974,22.50287145,113.9276676,22.51793513,5,111,109
113.9328845,22.50312846,113.9170644,22.50329636,5,131,70
113.891893,22.50419438,113.891893,22.50419438,5,22,22
113.9198758,22.50237441,113.9328845,22.50312846,5,81,131
113.9198758,22.50237441,113.9173127,22.52114707,5,81,71
114.0361459,22.56279243,113.9618199,22.55672979,5,331,232
114.1041413,22.55305184,114.1318637,22.56197601,5,502,576
113.9184525,22.54919782,113.9343203,22.5597933,5,74,141
113.8999643,22.54887227,113.9223777,22.54298115,5,31,90
114.1041413,22.55305184,114.0911571,22.54930646,5,502,470
114.1041413,22.55305184,114.0815658,22.55161864,5,502,450
114.1172394,22.55115992,114.1142416,22.53596639,5,533,523
113.940616,22.54616779,113.9494284,22.57980162,5,162,203
114.0095038,22.54774557,114.0122593,22.54296339,5,294,298
113.9194863,22.53051904,113.9435401,22.57142374,5,79,179
113.9270312,22.53547206,113.9122306,22.49072078,5,103,58
113.9270312,22.53547206,113.9328302,22.52460435,5,103,129
113.992795,22.53499701,114.0186349,22.53863086,5,279,307
114.0818213,22.53734949,114.0630944,22.53166919,5,453,425
114.003149,22.53600659,114.1063186,22.54472798,5,283,505
114.0720729,22.53584401,114.0720233,22.53866647,5,435,434
114.024544,22.53522614,114.0374545,22.52361807,5,313,334
114.0720939,22.53181124,114.0867278,22.5374215,5,436,459
114.1323804,22.57723388,114.1230421,22.57672472,5,577,550
113.9538224,22.57483257,113.9406558,22.54287695,5,217,164
113.9538224,22.57483257,113.9491413,22.54326376,5,217,202
113.9538224,22.57483257,113.9432989,22.58356573,5,217,178
114.135897,22.57935844,114.1227587,22.57932726,5,589,549
114.0202182,22.53203739,113.9940013,22.52729009,5,310,281
114.0202182,22.53203739,113.9186832,22.52710131,5,310,75
114.113805,22.53838078,114.1136231,22.54241739,5,522,519
114.0057869,22.53644522,113.9866281,22.5362684,5,290,274
114.0057869,22.53644522,114.0478162,22.5425021,5,290,362
114.1024728,22.57205807,114.1016112,22.56474789,5,496,493
113.9621778,22.53376133,113.9592576,22.53469045,5,233,225
114.1227587,22.57932726,114.112869,22.58470988,5,549,518
114.1326839,22.57969837,114.1248217,22.56213733,5,578,557
114.1373842,22.58057276,114.1240432,22.54508788,5,591,552
113.9103595,22.53126836,113.904845,22.53164591,5,52,39
113.9103595,22.53126836,113.9270312,22.53547206,5,52,103
113.9623654,22.56991978,113.9914595,22.54374858,5,236,277
113.9623654,22.56991978,114.0095038,22.54774557,5,236,294
114.0827083,22.571862,113.9183624,22.5556891,5,454,72
114.1080704,22.57251255,114.1136231,22.54241739,5,511,519
114.1080704,22.57251255,114.1063186,22.54472798,5,511,505
114.1080704,22.57251255,114.1246329,22.56404909,5,511,556
114.0991397,22.5700848,114.1118368,22.55867745,5,481,515
114.0721402,22.56973536,114.1024728,22.57205807,5,437,496
114.1380243,22.57118847,114.1374593,22.56901485,5,593,592
114.1178114,22.57094116,114.1153265,22.5588081,5,534,527
114.1654621,22.57111773,114.1361313,22.54951279,5,612,590
114.1038622,22.57003195,114.0815658,22.55161864,5,498,450
113.9270312,22.53547206,113.9336253,22.54256673,5,103,135
114.121489,22.56909791,114.112869,22.58470988,5,543,518
113.9243714,22.52956273,113.9097932,22.48718601,5,96,49
113.9243714,22.52956273,113.9221011,22.51789094,5,96,89
114.1373842,22.58057276,114.1218944,22.54724533,5,591,545
114.1373842,22.58057276,114.1259119,22.54950226,5,591,561
114.0630944,22.53166919,114.0630944,22.53166919,5,425,425
114.0630944,22.53166919,114.0202182,22.53203739,5,425,310
113.9143134,22.53554164,113.9236399,22.5078368,5,63,94
114.0991397,22.5700848,114.1063186,22.54472798,5,481,505
113.9509113,22.57905941,113.9435401,22.57142374,5,211,179
113.9509113,22.57905941,114.0041395,22.59957049,5,211,287
113.9146524,22.52693923,113.9190799,22.54314415,5,64,77
113.9146524,22.52693923,113.940616,22.54616779,5,64,162
113.9186832,22.52710131,113.9085402,22.4799661,5,75,46
114.1373842,22.58057276,114.1282881,22.55650863,5,591,565
113.9509113,22.57905941,113.9633477,22.54208418,5,211,239
114.0561381,22.53155962,114.0630944,22.53166919,5,398,425
114.1142416,22.53596639,114.1066741,22.54129214,5,523,506
114.1308739,22.57217689,114.1172394,22.55115992,5,574,533
114.0422669,22.57062484,114.03538,22.56783125,5,347,328
114.0585434,22.57114963,114.0326849,22.56218702,5,410,321
114.0540968,22.57113804,114.0326849,22.56218702,5,386,321
114.1334875,22.57130371,114.1142416,22.53596639,5,582,523
114.0202182,22.53203739,113.9097932,22.48718601,5,310,49
113.9509113,22.57905941,113.9528965,22.55975497,5,211,214
114.169401,22.56966622,114.1809616,22.55777371,5,614,620
114.0432588,22.56759356,114.0814207,22.5582393,5,348,448
114.0432588,22.56759356,114.0677747,22.5580683,5,348,427
114.1037417,22.53824031,114.0720939,22.53181124,5,497,436
114.094491,22.56825073,113.9480536,22.55580203,5,476,195
113.9199821,22.53534908,113.9142148,22.51818294,5,82,62
113.9199821,22.53534908,114.0255833,22.53127556,5,82,315
113.9231987,22.53540776,113.9230888,22.54919179,5,93,92
113.9146524,22.52693923,113.9136576,22.53117958,5,64,61
113.9186832,22.52710131,113.9200143,22.49659079,5,75,84
113.9186832,22.52710131,113.891893,22.50419438,5,75,22
113.992255,22.53851735,113.9914595,22.54374858,5,278,277
114.0761879,22.54011496,114.0720233,22.53866647,5,442,434
114.0629734,22.53761185,114.0513141,22.53741556,5,423,379
114.0629734,22.53761185,114.0866394,22.54073668,5,423,458
114.0629734,22.53761185,114.0719313,22.54306587,5,423,433
113.9494284,22.57980162,113.9406371,22.56567653,5,203,163
114.0444279,22.52568669,114.0579772,22.54558884,5,354,403
